Jugada,1,2,3,4,5,Diferencial,Tipus de jugada,Èxit/No Èxit,Punts,Quart,Clutch-time,Rival,Terreny,Competició
3179,Laprovittola,Exum,Kuric,Hayes-Davis,Sanli,-11,5,1,0,4,0,Bayern,Local,Playoffs
3180,Laprovittola,Exum,Kuric,Hayes-Davis,Sanli,-11,1,0,0,4,0,Bayern,Local,Playoffs
3181,Calathes,Exum,Kuric,Mirotic,Sanli,-11,1,1,0,4,0,Bayern,Local,Playoffs
3182,Calathes,Exum,Kuric,Mirotic,Sanli,-11,3,0,0,4,0,Bayern,Local,Playoffs
3183,Calathes,Exum,Kuric,Mirotic,Sanli,-14,4,1,3,4,0,Bayern,Local,Playoffs
3184,Calathes,Exum,Kuric,Mirotic,Sanli,-11,4,1,0,4,0,Bayern,Local,Playoffs
3185,Calathes,Exum,Kuric,Mirotic,Sanli,-11,4,0,0,4,0,Bayern,Local,Playoffs
3186,Calathes,Laprovittola,Kuric,Mirotic,Davies,-13,3,1,3,4,0,Bayern,Local,Playoffs
3187,Calathes,Kuric,Martinez,Hayes-Davis,Davies,-10,4,1,0,4,0,Bayern,Local,Playoffs
3188,Calathes,Laprovittola,Kuric,Mirotic,Davies,-10,3,1,3,4,0,Bayern,Local,Playoffs
3189,Calathes,Kuric,Martinez,Hayes-Davis,Davies,-9,2,1,2,4,0,Bayern,Local,Playoffs
3190,Calathes,Kuric,Martinez,Hayes-Davis,Davies,-9,4,0,0,4,0,Bayern,Local,Playoffs
3191,Calathes,Laprovittola,Kuric,Mirotic,Davies,-11,2,1,0,4,0,Bayern,Local,Playoffs
3192,Calathes,Laprovittola,Kuric,Mirotic,Davies,-11,4,1,1,4,0,Bayern,Local,Playoffs
3193,Calathes,Laprovittola,Kuric,Mirotic,Davies,-12,2,1,0,4,0,Bayern,Local,Playoffs
3194,Calathes,Kuric,Martinez,Hayes-Davis,Davies,-15,3,1,0,4,0,Bayern,Local,Playoffs
3195,Calathes,Kuric,Martinez,Hayes-Davis,Davies,-15,5,1,2,4,0,Bayern,Local,Playoffs
3196,Calathes,Kuric,Martinez,Hayes-Davis,Davies,-15,4,1,2,4,0,Bayern,Local,Playoffs
3197,Calathes,Laprovittola,Kuric,Hayes-Davis,Davies,-14,1,1,3,4,0,Bayern,Local,Playoffs
3198,Calathes,Laprovittola,Kuric,Mirotic,Davies,-11,3,0,0,4,0,Bayern,Local,Playoffs
3199,Calathes,Laprovittola,Kuric,Mirotic,Davies,-13,1,0,0,4,0,Bayern,Local,Playoffs
3200,Jokubaitis,Abrines,Martinez,Hayes-Davis,Smits,-15,3,1,0,4,0,Bayern,Local,Playoffs
3201,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,0,2,0,0,1,0,Bayern,Visitant,Playoffs
3202,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,0,1,1,3,1,0,Bayern,Visitant,Playoffs
3203,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,3,4,1,0,1,0,Bayern,Visitant,Playoffs
3204,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,3,2,1,3,1,0,Bayern,Visitant,Playoffs
3205,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,3,2,0,0,1,0,Bayern,Visitant,Playoffs
3206,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,3,2,1,2,1,0,Bayern,Visitant,Playoffs
3207,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,5,2,1,0,1,0,Bayern,Visitant,Playoffs
3208,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,5,4,1,3,1,0,Bayern,Visitant,Playoffs
3209,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,6,5,1,2,1,0,Bayern,Visitant,Playoffs
3210,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,8,5,1,0,1,0,Bayern,Visitant,Playoffs
3211,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,8,3,1,3,1,0,Bayern,Visitant,Playoffs
3212,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,11,4,1,2,1,0,Bayern,Visitant,Playoffs
3213,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,10,1,1,0,1,0,Bayern,Visitant,Playoffs
3214,Jokubaitis,Laprovittola,Hayes-Davis,Mirotic,Davies,10,2,1,2,1,0,Bayern,Visitant,Playoffs
3215,Jokubaitis,Laprovittola,Hayes-Davis,Mirotic,Davies,10,2,1,0,1,0,Bayern,Visitant,Playoffs
3216,Jokubaitis,Laprovittola,Hayes-Davis,Mirotic,Davies,8,4,1,2,1,0,Bayern,Visitant,Playoffs
3217,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,9,2,1,0,1,0,Bayern,Visitant,Playoffs
3218,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,9,2,0,0,1,0,Bayern,Visitant,Playoffs
3219,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,9,1,1,0,1,0,Bayern,Visitant,Playoffs
3220,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,9,4,1,0,1,0,Bayern,Visitant,Playoffs
3221,Jokubaitis,Exum,Kuric,Smits,Davies,7,2,0,0,1,0,Bayern,Visitant,Playoffs
3222,Jokubaitis,Exum,Kuric,Smits,Davies,7,1,1,0,1,0,Bayern,Visitant,Playoffs
3223,Jokubaitis,Exum,Kuric,Smits,Davies,5,4,0,0,1,0,Bayern,Visitant,Playoffs
3224,Jokubaitis,Exum,Kuric,Smits,Davies,5,1,1,2,1,0,Bayern,Visitant,Playoffs
3225,Jokubaitis,Exum,Kuric,Smits,Davies,7,1,1,2,1,0,Bayern,Visitant,Playoffs
3226,Jokubaitis,Exum,Kuric,Smits,Davies,9,3,0,0,2,0,Bayern,Visitant,Playoffs
3227,Jokubaitis,Exum,Kuric,Smits,Davies,9,2,0,0,2,0,Bayern,Visitant,Playoffs
3228,Jokubaitis,Exum,Kuric,Smits,Davies,9,1,1,2,2,0,Bayern,Visitant,Playoffs
3229,Jokubaitis,Exum,Kuric,Smits,Davies,11,2,1,0,2,0,Bayern,Visitant,Playoffs
3230,Jokubaitis,Exum,Kuric,Smits,Davies,11,3,1,2,2,0,Bayern,Visitant,Playoffs
3231,Jokubaitis,Exum,Kuric,Smits,Sanli,13,5,1,0,2,0,Bayern,Visitant,Playoffs
3232,Calathes,Exum,Kuric,Smits,Sanli,10,3,1,0,2,0,Bayern,Visitant,Playoffs
3233,Calathes,Exum,Kuric,Mirotic,Smits,8,2,1,2,2,0,Bayern,Visitant,Playoffs
3234,Calathes,Exum,Kuric,Mirotic,Smits,10,2,1,2,2,0,Bayern,Visitant,Playoffs
3235,Calathes,Exum,Kuric,Mirotic,Smits,12,1,1,2,2,0,Bayern,Visitant,Playoffs
3236,Calathes,Exum,Kuric,Mirotic,Davies,14,5,0,0,2,0,Bayern,Visitant,Playoffs
3237,Calathes,Exum,Kuric,Mirotic,Davies,14,4,1,3,2,0,Bayern,Visitant,Playoffs
3238,Calathes,Exum,Kuric,Mirotic,Davies,17,1,1,2,2,0,Bayern,Visitant,Playoffs
3239,Calathes,Exum,Kuric,Mirotic,Davies,17,4,1,2,2,0,Bayern,Visitant,Playoffs
3240,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,17,2,0,0,2,0,Bayern,Visitant,Playoffs
3241,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,17,2,1,2,2,0,Bayern,Visitant,Playoffs
3242,Calathes,Laprovittola,Abrines,Hayes-Davis,Smits,17,2,1,2,2,0,Bayern,Visitant,Playoffs
3243,Calathes,Laprovittola,Abrines,Hayes-Davis,Smits,17,2,0,0,2,0,Bayern,Visitant,Playoffs
3244,Calathes,Laprovittola,Abrines,Hayes-Davis,Smits,17,1,1,2,2,0,Bayern,Visitant,Playoffs
3245,Calathes,Laprovittola,Abrines,Hayes-Davis,Smits,19,2,0,0,2,0,Bayern,Visitant,Playoffs
3246,Calathes,Laprovittola,Kuric,Mirotic,Smits,18,1,0,0,2,0,Bayern,Visitant,Playoffs
3247,Calathes,Laprovittola,Kuric,Mirotic,Smits,18,1,1,0,2,0,Bayern,Visitant,Playoffs
3248,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,16,2,0,0,3,0,Bayern,Visitant,Playoffs
3249,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,16,2,0,0,3,0,Bayern,Visitant,Playoffs
3250,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,16,3,1,0,3,0,Bayern,Visitant,Playoffs
3251,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,16,5,1,0,3,0,Bayern,Visitant,Playoffs
3252,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,14,2,0,0,3,0,Bayern,Visitant,Playoffs
3253,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,14,4,1,2,3,0,Bayern,Visitant,Playoffs
3254,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,16,5,1,0,3,0,Bayern,Visitant,Playoffs
3255,Calathes,Kuric,Hayes-Davis,Mirotic,Smits,16,1,1,2,3,0,Bayern,Visitant,Playoffs
3256,Calathes,Kuric,Hayes-Davis,Mirotic,Smits,16,4,1,2,3,0,Bayern,Visitant,Playoffs
3257,Calathes,Kuric,Hayes-Davis,Mirotic,Smits,16,4,0,0,3,0,Bayern,Visitant,Playoffs
3258,Calathes,Kuric,Hayes-Davis,Mirotic,Smits,16,1,0,0,3,0,Bayern,Visitant,Playoffs
3259,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,16,2,1,2,3,0,Bayern,Visitant,Playoffs
3260,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,18,2,0,0,3,0,Bayern,Visitant,Playoffs
3261,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,18,3,1,0,3,0,Bayern,Visitant,Playoffs
3262,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,16,2,1,0,3,0,Bayern,Visitant,Playoffs
3263,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,14,4,1,2,3,0,Bayern,Visitant,Playoffs
3264,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,16,4,0,0,3,0,Bayern,Visitant,Playoffs
3265,Calathes,Exum,Kuric,Hayes-Davis,Davies,16,4,1,0,3,0,Bayern,Visitant,Playoffs
3266,Calathes,Exum,Kuric,Hayes-Davis,Sanli,16,3,1,0,3,0,Bayern,Visitant,Playoffs
3267,Calathes,Exum,Kuric,Hayes-Davis,Smits,12,1,1,0,3,0,Bayern,Visitant,Playoffs
3268,Calathes,Exum,Kuric,Hayes-Davis,Smits,12,2,1,0,3,0,Bayern,Visitant,Playoffs
3269,Calathes,Laprovittola,Kuric,Exum,Mirotic,12,2,1,0,3,0,Bayern,Visitant,Playoffs
3270,Calathes,Laprovittola,Kuric,Exum,Mirotic,12,1,0,0,3,0,Bayern,Visitant,Playoffs
3271,Calathes,Exum,Kuric,Mirotic,Smits,10,2,1,2,4,0,Bayern,Visitant,Playoffs
3272,Calathes,Exum,Kuric,Mirotic,Smits,10,3,1,3,4,0,Bayern,Visitant,Playoffs
3273,Calathes,Exum,Kuric,Mirotic,Smits,13,4,1,3,4,0,Bayern,Visitant,Playoffs
3274,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Smits,13,1,1,2,4,0,Bayern,Visitant,Playoffs
3275,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Smits,13,3,1,3,4,0,Bayern,Visitant,Playoffs
3276,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Smits,16,4,1,0,4,0,Bayern,Visitant,Playoffs
3277,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Smits,13,1,0,0,4,0,Bayern,Visitant,Playoffs
3278,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,11,2,0,0,4,0,Bayern,Visitant,Playoffs
3279,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,11,1,0,0,4,0,Bayern,Visitant,Playoffs
3280,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,11,3,1,3,4,0,Bayern,Visitant,Playoffs
3281,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,14,4,0,0,4,0,Bayern,Visitant,Playoffs
3282,Calathes,Exum,Kuric,Smits,Davies,14,2,1,0,4,0,Bayern,Visitant,Playoffs
3283,Calathes,Exum,Kuric,Smits,Davies,14,2,1,0,4,0,Bayern,Visitant,Playoffs
3284,Calathes,Kuric,Hayes-Davis,Smits,Davies,12,4,0,0,4,0,Bayern,Visitant,Playoffs
3285,Calathes,Jokubaitis,Kuric,Mirotic,Davies,9,2,0,0,4,0,Bayern,Visitant,Playoffs
3286,Calathes,Jokubaitis,Martinez,Hayes-Davis,Davies,9,4,0,0,4,0,Bayern,Visitant,Playoffs
3287,Jokubaitis,Laprovittola,Martinez,Hayes-Davis,Davies,9,3,0,0,4,0,Bayern,Visitant,Playoffs
3288,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,0,2,0,0,1,0,Bayern,Visitant,Playoffs
3289,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,0,4,1,2,1,0,Bayern,Visitant,Playoffs
3290,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,2,3,0,0,1,0,Bayern,Visitant,Playoffs
3291,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,2,1,0,1,0,Bayern,Visitant,Playoffs
3292,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,4,1,0,1,0,Bayern,Visitant,Playoffs
3293,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,2,0,0,1,0,Bayern,Visitant,Playoffs
3294,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-3,2,1,0,1,0,Bayern,Visitant,Playoffs
3295,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-3,4,0,0,1,0,Bayern,Visitant,Playoffs
3296,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-3,1,1,2,1,0,Bayern,Visitant,Playoffs
3297,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,4,1,0,1,0,Bayern,Visitant,Playoffs
3298,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,3,1,0,1,0,Bayern,Visitant,Playoffs
3299,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-3,2,1,3,1,0,Bayern,Visitant,Playoffs
3300,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,0,4,0,0,1,0,Bayern,Visitant,Playoffs
3301,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,0,3,1,1,1,0,Bayern,Visitant,Playoffs
3302,Calathes,Laprovittola,Kuric,Mirotic,Sanli,-1,2,1,0,1,0,Bayern,Visitant,Playoffs
3303,Calathes,Laprovittola,Kuric,Mirotic,Sanli,-1,2,0,0,1,0,Bayern,Visitant,Playoffs
3304,Jokubaitis,Laprovittola,Kuric,Mirotic,Sanli,-3,4,1,2,1,0,Bayern,Visitant,Playoffs
3305,Jokubaitis,Laprovittola,Kuric,Smits,Sanli,-4,2,1,0,1,0,Bayern,Visitant,Playoffs
3306,Jokubaitis,Laprovittola,Kuric,Smits,Sanli,-4,2,1,0,1,0,Bayern,Visitant,Playoffs
3307,Jokubaitis,Exum,Kuric,Smits,Davies,-4,2,1,0,1,0,Bayern,Visitant,Playoffs
3308,Jokubaitis,Exum,Kuric,Smits,Davies,-6,2,0,0,1,0,Bayern,Visitant,Playoffs
3309,Jokubaitis,Exum,Kuric,Smits,Davies,-6,2,0,0,1,0,Bayern,Visitant,Playoffs
3310,Jokubaitis,Exum,Kuric,Smits,Davies,-6,1,0,0,1,0,Bayern,Visitant,Playoffs
3311,Jokubaitis,Exum,Kuric,Smits,Davies,-8,2,1,2,1,0,Bayern,Visitant,Playoffs
3312,Jokubaitis,Exum,Kuric,Smits,Davies,-8,1,0,0,2,0,Bayern,Visitant,Playoffs
3313,Jokubaitis,Exum,Kuric,Smits,Davies,-8,4,1,0,2,0,Bayern,Visitant,Playoffs
3314,Jokubaitis,Exum,Kuric,Smits,Davies,-10,4,1,0,2,0,Bayern,Visitant,Playoffs
3315,Jokubaitis,Exum,Kuric,Mirotic,Sanli,-10,3,1,3,2,0,Bayern,Visitant,Playoffs
3316,Jokubaitis,Exum,Kuric,Mirotic,Sanli,-9,1,1,2,2,0,Bayern,Visitant,Playoffs
3317,Calathes,Exum,Kuric,Mirotic,Sanli,-10,1,0,0,2,0,Bayern,Visitant,Playoffs
3318,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,-10,4,1,0,2,0,Bayern,Visitant,Playoffs
3319,Calathes,Kuric,Hayes-Davis,Mirotic,Davies,-10,2,1,0,2,0,Bayern,Visitant,Playoffs
3320,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,-12,4,0,0,2,0,Bayern,Visitant,Playoffs
3321,Calathes,Laprovittola,Abrines,Mirotic,Davies,-12,4,0,0,2,0,Bayern,Visitant,Playoffs
3322,Calathes,Laprovittola,Abrines,Mirotic,Davies,-12,2,0,0,2,0,Bayern,Visitant,Playoffs
3323,Calathes,Laprovittola,Abrines,Mirotic,Davies,-12,5,1,0,2,0,Bayern,Visitant,Playoffs
3324,Calathes,Laprovittola,Abrines,Mirotic,Davies,-12,2,1,2,2,0,Bayern,Visitant,Playoffs
3325,Calathes,Laprovittola,Abrines,Mirotic,Davies,-10,5,1,3,2,0,Bayern,Visitant,Playoffs
3326,Calathes,Laprovittola,Abrines,Mirotic,Davies,-9,3,1,1,2,0,Bayern,Visitant,Playoffs
3327,Calathes,Laprovittola,Abrines,Mirotic,Davies,-8,5,0,0,2,0,Bayern,Visitant,Playoffs
3328,Calathes,Laprovittola,Abrines,Mirotic,Davies,-8,2,1,0,2,0,Bayern,Visitant,Playoffs
3329,Calathes,Laprovittola,Abrines,Mirotic,Davies,-10,2,1,2,2,0,Bayern,Visitant,Playoffs
3330,Calathes,Laprovittola,Abrines,Mirotic,Davies,-11,4,1,0,2,0,Bayern,Visitant,Playoffs
3331,Calathes,Exum,Abrines,Mirotic,Davies,-13,2,0,0,3,0,Bayern,Visitant,Playoffs
3332,Calathes,Exum,Abrines,Mirotic,Davies,-13,1,0,0,3,0,Bayern,Visitant,Playoffs
3333,Calathes,Kuric,Abrines,Mirotic,Davies,-14,3,0,0,3,0,Bayern,Visitant,Playoffs
3334,Calathes,Kuric,Abrines,Mirotic,Davies,-14,2,0,0,3,0,Bayern,Visitant,Playoffs
3335,Calathes,Kuric,Abrines,Mirotic,Davies,-14,4,1,0,3,0,Bayern,Visitant,Playoffs
3336,Laprovittola,Kuric,Abrines,Mirotic,Davies,-14,3,1,0,3,0,Bayern,Visitant,Playoffs
3337,Laprovittola,Kuric,Abrines,Mirotic,Davies,-14,4,0,0,3,0,Bayern,Visitant,Playoffs
3338,Laprovittola,Kuric,Abrines,Hayes-Davis,Davies,-14,2,1,0,3,0,Bayern,Visitant,Playoffs
3339,Laprovittola,Kuric,Abrines,Hayes-Davis,Davies,-14,2,0,0,3,0,Bayern,Visitant,Playoffs
3340,Laprovittola,Kuric,Abrines,Hayes-Davis,Davies,-14,3,0,0,3,0,Bayern,Visitant,Playoffs
3341,Laprovittola,Kuric,Abrines,Hayes-Davis,Sanli,-14,3,1,3,3,0,Bayern,Visitant,Playoffs
3342,Laprovittola,Kuric,Abrines,Hayes-Davis,Sanli,-13,2,1,0,3,0,Bayern,Visitant,Playoffs
3343,Laprovittola,Kuric,Abrines,Hayes-Davis,Sanli,-13,3,1,0,3,0,Bayern,Visitant,Playoffs
3344,Laprovittola,Kuric,Abrines,Hayes-Davis,Sanli,-13,1,1,0,3,0,Bayern,Visitant,Playoffs
3345,Calathes,Laprovittola,Abrines,Smits,Sanli,-13,2,1,0,3,0,Bayern,Visitant,Playoffs
3346,Calathes,Laprovittola,Mirotic,Smits,Sanli,-17,4,0,0,3,0,Bayern,Visitant,Playoffs
3347,Calathes,Laprovittola,Kuric,Mirotic,Smits,-19,5,1,2,3,0,Bayern,Visitant,Playoffs
3348,Jokubaitis,Laprovittola,Kuric,Mirotic,Smits,-19,3,0,0,3,0,Bayern,Visitant,Playoffs
3349,Jokubaitis,Laprovittola,Kuric,Mirotic,Smits,-19,5,1,1,3,0,Bayern,Visitant,Playoffs
3350,Laprovittola,Kuric,Mirotic,Smits,Davies,-18,4,1,2,3,0,Bayern,Visitant,Playoffs
3351,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-16,2,1,2,3,0,Bayern,Visitant,Playoffs
3352,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-16,2,1,0,4,0,Bayern,Visitant,Playoffs
3353,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-16,2,1,0,4,0,Bayern,Visitant,Playoffs
3354,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-15,3,1,0,4,0,Bayern,Visitant,Playoffs
3355,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-15,3,1,0,4,0,Bayern,Visitant,Playoffs
3356,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-15,3,1,0,4,0,Bayern,Visitant,Playoffs
3357,Jokubaitis,Laprovittola,Abrines,Mirotic,Davies,-17,2,1,0,4,0,Bayern,Visitant,Playoffs
3358,Jokubaitis,Laprovittola,Abrines,Mirotic,Davies,-19,4,0,0,4,0,Bayern,Visitant,Playoffs
3359,Jokubaitis,Laprovittola,Abrines,Mirotic,Davies,-19,2,0,0,4,0,Bayern,Visitant,Playoffs
3360,Jokubaitis,Laprovittola,Abrines,Mirotic,Davies,-19,5,1,0,4,0,Bayern,Visitant,Playoffs
3361,Jokubaitis,Laprovittola,Abrines,Mirotic,Davies,-19,2,1,3,4,0,Bayern,Visitant,Playoffs
3362,Jokubaitis,Exum,Abrines,Hayes-Davis,Davies,-18,1,1,0,4,0,Bayern,Visitant,Playoffs
3363,Jokubaitis,Exum,Abrines,Hayes-Davis,Davies,-18,5,1,2,4,0,Bayern,Visitant,Playoffs
3364,Jokubaitis,Exum,Abrines,Hayes-Davis,Davies,-16,5,1,2,4,0,Bayern,Visitant,Playoffs
3365,Jokubaitis,Exum,Abrines,Hayes-Davis,Davies,-14,3,1,3,4,0,Bayern,Visitant,Playoffs
3366,Jokubaitis,Kuric,Abrines,Hayes-Davis,Davies,-12,3,1,2,4,0,Bayern,Visitant,Playoffs
3367,Jokubaitis,Kuric,Abrines,Hayes-Davis,Davies,-10,3,0,0,4,0,Bayern,Visitant,Playoffs
3368,Jokubaitis,Kuric,Abrines,Hayes-Davis,Davies,-10,2,1,3,4,0,Bayern,Visitant,Playoffs
3369,Jokubaitis,Kuric,Abrines,Hayes-Davis,Davies,-10,5,0,0,4,0,Bayern,Visitant,Playoffs
3370,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,0,2,1,2,1,1,Bayern,Local,Playoffs
3371,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,0,2,0,0,1,1,Bayern,Local,Playoffs
3372,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,0,1,1,3,1,1,Bayern,Local,Playoffs
3373,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,3,5,1,0,1,1,Bayern,Local,Playoffs
3374,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,3,4,1,0,1,1,Bayern,Local,Playoffs
3375,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,3,4,1,2,1,1,Bayern,Local,Playoffs
3376,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,3,2,1,0,1,1,Bayern,Local,Playoffs
3377,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,3,5,1,0,1,1,Bayern,Local,Playoffs
3378,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,3,2,1,0,1,1,Bayern,Local,Playoffs
3379,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,3,5,1,2,1,1,Bayern,Local,Playoffs
3380,Calathes,Laprovittola,Hayes-Davis,Mirotic,Davies,0,4,1,0,1,1,Bayern,Local,Playoffs
3381,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,0,4,1,0,1,1,Bayern,Local,Playoffs
3382,Calathes,Laprovittola,Hayes-Davis,Mirotic,Smits,-2,2,0,0,1,1,Bayern,Local,Playoffs
3383,Jokubaitis,Laprovittola,Hayes-Davis,Smits,Sanli,-4,4,1,0,1,1,Bayern,Local,Playoffs
3384,Jokubaitis,Laprovittola,Exum,Smits,Sanli,-6,2,1,2,1,1,Bayern,Local,Playoffs
3385,Jokubaitis,Laprovittola,Exum,Smits,Sanli,-4,2,0,0,1,1,Bayern,Local,Playoffs
3386,Jokubaitis,Laprovittola,Exum,Smits,Sanli,-4,4,1,0,1,1,Bayern,Local,Playoffs
3387,Jokubaitis,Laprovittola,Exum,Smits,Sanli,-6,2,0,0,1,1,Bayern,Local,Playoffs
3388,Jokubaitis,Exum,Kuric,Mirotic,Davies,-6,3,1,3,1,1,Bayern,Local,Playoffs
3389,Jokubaitis,Exum,Kuric,Mirotic,Davies,-3,4,1,2,1,1,Bayern,Local,Playoffs
3390,Jokubaitis,Exum,Kuric,Mirotic,Davies,-3,4,1,2,1,1,Bayern,Local,Playoffs
3391,Jokubaitis,Exum,Kuric,Mirotic,Davies,-1,4,1,0,2,1,Bayern,Local,Playoffs
3392,Jokubaitis,Exum,Kuric,Mirotic,Davies,-3,2,1,3,2,1,Bayern,Local,Playoffs
3393,Jokubaitis,Exum,Kuric,Mirotic,Davies,0,3,0,0,2,1,Bayern,Local,Playoffs
3394,Jokubaitis,Exum,Kuric,Mirotic,Davies,-2,1,0,0,2,1,Bayern,Local,Playoffs
3395,Jokubaitis,Exum,Kuric,Mirotic,Davies,-2,5,0,0,2,1,Bayern,Local,Playoffs
3396,Jokubaitis,Laprovittola,Hayes-Davis,Mirotic,Davies,-2,2,1,0,2,1,Bayern,Local,Playoffs
3397,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-2,2,1,3,2,1,Bayern,Local,Playoffs
3398,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,1,2,1,0,2,1,Bayern,Local,Playoffs
3399,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,1,3,1,0,2,1,Bayern,Local,Playoffs
3400,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,1,1,1,0,2,1,Bayern,Local,Playoffs
3401,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,4,1,0,2,1,Bayern,Local,Playoffs
3402,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,1,0,0,2,1,Bayern,Local,Playoffs
3403,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-1,4,1,0,2,1,Bayern,Local,Playoffs
3404,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-3,3,1,0,2,1,Bayern,Local,Playoffs
3405,Calathes,Laprovittola,Hayes-Davis,Mirotic,Sanli,-3,5,1,0,2,1,Bayern,Local,Playoffs
3406,Calathes,Laprovittola,Abrines,Hayes-Davis,Sanli,-3,2,0,0,2,1,Bayern,Local,Playoffs
3407,Calathes,Laprovittola,Abrines,Hayes-Davis,Sanli,-3,5,1,0,2,1,Bayern,Local,Playoffs
3408,Calathes,Laprovittola,Abrines,Hayes-Davis,Sanli,-3,4,1,0,2,1,Bayern,Local,Playoffs
3409,Calathes,Kuric,Abrines,Hayes-Davis,Sanli,-3,3,1,3,2,1,Bayern,Local,Playoffs
3410,Calathes,Kuric,Abrines,Hayes-Davis,Sanli,0,1,0,0,2,1,Bayern,Local,Playoffs
